TF_ID	col_amp	TF_Symbol1	TF_Symbol2	Chr	Start	End	Effect	targetChr	targetStart	targetEnd	targetLen	targetID	targetID2	DistanceTSS	targetSymbol
AT1G79580	SMB_col	NAC	SMB	1	18548661	18548861	Promoter (1-2kb)	1	18549959	18550036	78	AT1G07613	at1g07613	-1098	NA
AT1G79580	SMB_col	NAC	SMB	5	2405620	2405820	Promoter (<=1kb)	5	2404539	2405557	1019	AT5G07600	AT5G07600.1	-63	AT5G07600
AT1G79580	SMB_col	NAC	SMB	5	8808470	8808670	Promoter (<=1kb)	5	8803829	8807783	3955	AT5G25370	AT5G25370.3	-687	PLDALPHA3
AT1G79580	SMB_col	NAC	SMB	5	17549994	17550194	Promoter (<=1kb)	5	17550179	17551715	1537	AT5G43700	AT5G43700.1	0	ATAUX2-11
AT1G79580	SMB_col	NAC	SMB	5	23723977	23724177	Promoter (<=1kb)	5	23719695	23723175	3481	AT5G58720	AT5G58720.1	-802	AT5G58720
AT1G79580	SMB_col	NAC	SMB	5	26795486	26795686	Promoter (<=1kb)	5	26793880	26795369	1490	AT5G67140	AT5G67140.1	-117	AT5G67140
AT1G79580	SMB_col	NAC	SMB	2	16642739	16642939	Promoter (<=1kb)	2	16643381	16645866	2486	AT2G39870	AT2G39870.1	-442	AT2G39870
AT1G79580	SMB_col	NAC	SMB	3	20862587	20862787	Promoter (<=1kb)	3	20860720	20862395	1676	AT3G56230	AT3G56230.1	-192	AT3G56230
AT1G79580	SMB_col	NAC	SMB	1	7517496	7517696	Promoter (<=1kb)	1	7516009	7517637	1629	AT1G21470	AT1G21470.1	0	AT1G21470
AT1G79580	SMB_col	NAC	SMB	2	17788912	17789112	Promoter (<=1kb)	2	17787454	17788331	878	AT2G42725	AT2G42725.1	-581	NA
AT1G79580	SMB_col	NAC	SMB	4	5634845	5635045	Promoter (<=1kb)	4	5634932	5635365	434	AT4G05605	AT4G05605.1	0	NA
AT1G79580	SMB_col	NAC	SMB	4	5811081	5811281	Promoter (<=1kb)	4	5811115	5811846	732	AT4G09100	AT4G09100.1	0	ATL39
AT1G79580	SMB_col	NAC	SMB	3	21114897	21115097	Promoter (<=1kb)	3	21111700	21114737	3038	AT3G57050	AT3G57050.2	-160	CBL
AT1G79580	SMB_col	NAC	SMB	3	845905	846105	Promoter (<=1kb)	3	842499	845096	2598	AT3G03530	AT3G03530.1	-809	NPC4
AT1G79580	SMB_col	NAC	SMB	3	20140711	20140911	Promoter (1-2kb)	3	20137738	20139244	1507	AT3G54390	AT3G54390.2	-1467	AT3G54390
AT1G79580	SMB_col	NAC	SMB	1	28247530	28247730	Promoter (<=1kb)	1	28247641	28249485	1845	AT1G75260	AT1G75260.1	0	AT1G75260
AT1G79580	SMB_col	NAC	SMB	5	18168588	18168788	Promoter (<=1kb)	5	18168528	18170775	2248	AT5G45020	AT5G45020.2	60	AT5G45020
AT1G79580	SMB_col	NAC	SMB	5	23843323	23843523	Promoter (<=1kb)	5	23839108	23842958	3851	AT5G59050	AT5G59050.3	-365	AT5G59050
AT1G79580	SMB_col	NAC	SMB	4	10460498	10460698	Promoter (1-2kb)	4	10454529	10459328	4800	AT4G19110	AT4G19110.1	-1170	AT4G19110
AT1G79580	SMB_col	NAC	SMB	3	22977451	22977651	Promoter (<=1kb)	3	22978002	22979158	1157	AT3G62050	AT3G62050.1	-351	AT3G62050
AT1G79580	SMB_col	NAC	SMB	3	20295769	20295969	Promoter (<=1kb)	3	20296130	20298827	2698	AT3G54810	AT3G54810.2	-161	BME3
AT1G79580	SMB_col	NAC	SMB	5	19763187	19763387	Promoter (<=1kb)	5	19763110	19765272	2163	AT5G48730	AT5G48730.1	77	AT5G48730
AT1G79580	SMB_col	NAC	SMB	1	29635650	29635850	Promoter (<=1kb)	1	29634096	29635931	1836	AT1G78820	AT1G78820.1	81	AT1G78820
AT1G79580	SMB_col	NAC	SMB	1	9312575	9312775	Promoter (<=1kb)	1	9312936	9315122	2187	AT1G26870	AT1G26870.1	-161	FEZ
AT1G79580	SMB_col	NAC	SMB	1	28876764	28876964	Promoter (1-2kb)	1	28873052	28875435	2384	AT1G76890	AT1G76890.2	-1329	GT2
AT1G79580	SMB_col	NAC	SMB	4	12157301	12157501	Promoter (<=1kb)	4	12154091	12156881	2791	AT4G23220	AT4G23220.1	-420	RECEPTOR-LIKE PROTEIN KINASE
AT1G79580	SMB_col	NAC	SMB	5	4583643	4583843	Promoter (<=1kb)	5	4578624	4582856	4233	AT5G14210	AT5G14210.3	-787	AT5G14210
AT1G79580	SMB_col	NAC	SMB	5	7825272	7825472	Promoter (<=1kb)	5	7825800	7826898	1099	AT5G03585	AT5G03585.1	-328	NA
AT1G79580	SMB_col	NAC	SMB	1	27784793	27784993	Promoter (<=1kb)	1	27784928	27786804	1877	AT1G73880	AT1G73880.1	0	UGT89B1
AT1G79580	SMB_col	NAC	SMB	1	10124771	10124971	Promoter (1-2kb)	1	10120300	10122973	2674	AT1G29020	AT1G29020.2	-1798	AT1G29020
AT1G79580	SMB_col	NAC	SMB	2	19250438	19250638	Promoter (<=1kb)	2	19251066	19253484	2419	AT2G46850	AT2G46850.1	-428	AT2G46850
AT1G79580	SMB_col	NAC	SMB	4	14307284	14307484	Promoter (<=1kb)	4	14307195	14308022	828	AT4G29030	AT4G29030.1	89	AT4G29030
AT1G79580	SMB_col	NAC	SMB	4	15486924	15487124	Promoter (<=1kb)	4	15487914	15490048	2135	AT4G32020	AT4G32020.1	-790	AT4G32020
AT1G79580	SMB_col	NAC	SMB	3	20929212	20929412	Promoter (1-2kb)	3	20930557	20932869	2313	AT3G56450	AT3G56450.1	-1145	ALPHA-SNAP1
AT1G79580	SMB_col	NAC	SMB	5	26924635	26924835	Promoter (1-2kb)	5	26921584	26923488	1905	AT5G67460	AT5G67460.1	-1147	AT5G67460
AT1G79580	SMB_col	NAC	SMB	1	29835962	29836162	Promoter (<=1kb)	1	29836644	29838140	1497	AT1G79320	AT1G79320.1	-482	MC6
AT1G79580	SMB_col	NAC	SMB	1	10099150	10099350	Promoter (<=1kb)	1	10099079	10099150	72	AT1G28860	AT1G28860.1	71	AT1G28860
AT1G79580	SMB_col	NAC	SMB	3	9551910	9552110	Promoter (<=1kb)	3	9551812	9553602	1791	AT3G26125	AT3G26125.1	98	CYP86C2
AT1G79580	SMB_col	NAC	SMB	3	105595	105795	Promoter (<=1kb)	3	104968	105271	304	AT3G00980	AT3G00980.1	-324	NA
AT1G79580	SMB_col	NAC	SMB	3	6937520	6937720	Promoter (<=1kb)	3	6938211	6939975	1765	AT3G19940	AT3G19940.1	-491	STP10
AT1G79580	SMB_col	NAC	SMB	3	5503742	5503942	Promoter (1-2kb)	3	5505360	5507050	1691	AT3G16240	AT3G16240.1	-1418	DELTA-TIP
AT1G79580	SMB_col	NAC	SMB	5	19677252	19677452	Promoter (1-2kb)	5	19678825	19680560	1736	AT5G48550	AT5G48550.2	-1373	AT5G48550
AT1G79580	SMB_col	NAC	SMB	1	23862399	23862599	Promoter (<=1kb)	1	23863066	23866045	2980	AT1G64300	AT1G64300.2	-467	AT1G64300
AT1G79580	SMB_col	NAC	SMB	4	8198722	8198922	Promoter (<=1kb)	4	8198777	8199202	426	AT4G14225	AT4G14225.1	0	AT4G14225
AT1G79580	SMB_col	NAC	SMB	2	6830072	6830272	Promoter (<=1kb)	2	6830995	6831641	647	AT2G15680	AT2G15680.1	-723	CML30
AT1G79580	SMB_col	NAC	SMB	3	6556276	6556476	Promoter (1-2kb)	3	6553440	6555147	1708	AT3G19000	AT3G19000.1	-1129	AT3G19000
AT1G79580	SMB_col	NAC	SMB	3	5835590	5835790	Promoter (1-2kb)	3	5833484	5833684	201	AT3G03455	AT3G03455.1	-1906	NA
AT1G79580	SMB_col	NAC	SMB	5	3243280	3243480	Promoter (<=1kb)	5	3241439	3242380	942	AT5G10310	AT5G10310.1	-900	ATEPFL1
AT1G79580	SMB_col	NAC	SMB	5	21769839	21770039	Promoter (1-2kb)	5	21771811	21772794	984	AT5G53590	AT5G53590.1	-1772	SAUR30
AT1G79580	SMB_col	NAC	SMB	1	9697801	9698001	Promoter (<=1kb)	1	9698298	9703944	5647	AT1G27850	AT1G27850.1	-297	BPP5
AT1G79580	SMB_col	NAC	SMB	2	18973966	18974166	Promoter (<=1kb)	2	18974209	18974352	144	AT2G09705	AT2G09705.1	-43	NA
AT1G79580	SMB_col	NAC	SMB	3	10287568	10287768	Promoter (<=1kb)	3	10285658	10287758	2101	AT3G27770	AT3G27770.2	0	AT3G27770
AT1G79580	SMB_col	NAC	SMB	5	6360412	6360612	Promoter (1-2kb)	5	6357383	6359158	1776	AT5G19030	AT5G19030.2	-1254	AT5G19030
AT1G79580	SMB_col	NAC	SMB	5	6569154	6569354	Promoter (<=1kb)	5	6569162	6570956	1795	AT5G19473	AT5G19473.1	0	AT5G19473
AT1G79580	SMB_col	NAC	SMB	5	24363596	24363796	Promoter (<=1kb)	5	24363591	24365615	2025	AT5G60610	AT5G60610.1	5	AT5G60610
AT1G79580	SMB_col	NAC	SMB	1	604408	604608	Promoter (<=1kb)	1	604402	604474	73	AT1G02760	AT1G02760.1	6	AT1G02760
AT1G79580	SMB_col	NAC	SMB	1	11652831	11653031	Promoter (<=1kb)	1	11653500	11654833	1334	AT1G32310	AT1G32310.1	-469	SAMBA
AT1G79580	SMB_col	NAC	SMB	1	29148042	29148242	Promoter (<=1kb)	1	29144027	29147646	3620	AT1G77580	AT1G77580.2	-396	VETH3
AT1G79580	SMB_col	NAC	SMB	4	16113303	16113503	Promoter (<=1kb)	4	16110712	16112604	1893	AT4G33495	AT4G33495.1	-699	RPD1
AT1G79580	SMB_col	NAC	SMB	4	16541625	16541825	Promoter (<=1kb)	4	16542242	16545194	2953	AT4G34650	AT4G34650.1	-417	SQS2
AT1G79580	SMB_col	NAC	SMB	2	10905264	10905464	Promoter (<=1kb)	2	10902716	10905267	2552	AT2G25620	AT2G25620.2	0	DBP1
AT1G79580	SMB_col	NAC	SMB	3	1833435	1833635	Promoter (1-2kb)	3	1830970	1832190	1221	AT3G06070	AT3G06070.1	-1245	AT3G06070
AT1G79580	SMB_col	NAC	SMB	5	24121703	24121903	Promoter (<=1kb)	5	24122348	24123912	1565	AT5G59890	AT5G59890.1	-445	ADF4
AT1G79580	SMB_col	NAC	SMB	5	17921319	17921519	Promoter (<=1kb)	5	17921515	17923643	2129	AT5G44480	AT5G44480.1	0	DUR
AT1G79580	SMB_col	NAC	SMB	1	5293324	5293524	Promoter (<=1kb)	1	5292712	5293338	627	AT1G15385	AT1G15385.1	0	AT1G15385
AT1G79580	SMB_col	NAC	SMB	1	9726671	9726871	Promoter (<=1kb)	1	9726655	9729848	3194	AT1G27920	AT1G27920.1	16	MAP65-8
AT1G79580	SMB_col	NAC	SMB	1	18231151	18231351	Promoter (<=1kb)	1	18230479	18230552	74	AT1G49280	AT1G49280.1	-599	AT1G49280
AT1G79580	SMB_col	NAC	SMB	1	10909044	10909244	Promoter (<=1kb)	1	10909030	10909784	755	AT1G30757	AT1G30757.2	14	AT1G30757
AT1G79580	SMB_col	NAC	SMB	1	20849386	20849586	Promoter (<=1kb)	1	20846872	20849054	2183	AT1G55760	AT1G55760.1	-332	SIBP1
AT1G79580	SMB_col	NAC	SMB	5	8671744	8671944	Promoter (<=1kb)	5	8672316	8674749	2434	AT5G25140	AT5G25140.1	-372	CYP71B13
AT1G79580	SMB_col	NAC	SMB	5	22435454	22435654	Promoter (<=1kb)	5	22430105	22435134	5030	AT5G55310	AT5G55310.1	-320	TOP1BETA
AT1G79580	SMB_col	NAC	SMB	3	3566532	3566732	Promoter (<=1kb)	3	3566517	3568975	2459	AT3G11385	AT3G11385.1	15	AT3G11385
AT1G79580	SMB_col	NAC	SMB	1	20483499	20483699	Promoter (1-2kb)	1	20484709	20485135	427	AT1G08007	AT1G08007.1	-1010	NA
AT1G79580	SMB_col	NAC	SMB	1	10027745	10027945	Promoter (1-2kb)	1	10029083	10031960	2878	AT1G28520	AT1G28520.3	-1138	VOZ1
AT1G79580	SMB_col	NAC	SMB	4	14034153	14034353	Promoter (<=1kb)	4	14034536	14039122	4587	AT4G28370	AT4G28370.3	-183	FLY1
AT1G79580	SMB_col	NAC	SMB	2	17657100	17657300	Promoter (<=1kb)	2	17657354	17657732	379	AT2G09375	AT2G09375.1	-54	NA
AT1G79580	SMB_col	NAC	SMB	5	25376781	25376981	Promoter (1-2kb)	5	25378894	25379674	781	AT5G63340	AT5G63340.1	-1913	AT5G63340
AT1G79580	SMB_col	NAC	SMB	3	19218948	19219148	Promoter (<=1kb)	3	19215930	19219128	3199	AT3G51820	AT3G51820.1	0	G4
AT1G79580	SMB_col	NAC	SMB	3	20277871	20278071	Promoter (<=1kb)	3	20277775	20278026	252	AT3G08420	AT3G08420.1	96	NA
AT1G79580	SMB_col	NAC	SMB	1	12073832	12074032	Promoter (<=1kb)	1	12074099	12076289	2191	AT1G33290	AT1G33290.1	-67	AT1G33290
AT1G79580	SMB_col	NAC	SMB	1	22447019	22447219	Promoter (<=1kb)	1	22445299	22447299	2001	AT1G60960	AT1G60960.2	80	IRT3
AT1G79580	SMB_col	NAC	SMB	5	2881629	2881829	Promoter (<=1kb)	5	2880423	2881597	1175	AT5G09280	AT5G09280.1	-32	AT5G09280
AT1G79580	SMB_col	NAC	SMB	5	5996774	5996974	Promoter (1-2kb)	5	5998127	6000519	2393	AT5G18140	AT5G18140.1	-1153	DJC69
AT1G79580	SMB_col	NAC	SMB	3	22189946	22190146	Promoter (<=1kb)	3	22190782	22191748	967	AT3G60090	AT3G60090.1	-636	VQ26
AT1G79580	SMB_col	NAC	SMB	4	13104377	13104577	Promoter (1-2kb)	4	13099818	13102594	2777	AT4G25720	AT4G25720.1	-1783	QC
AT1G79580	SMB_col	NAC	SMB	2	15104696	15104896	Promoter (<=1kb)	2	15104716	15106119	1404	AT2G35950	AT2G35950.2	0	EDA12
AT1G79580	SMB_col	NAC	SMB	2	12938684	12938884	Promoter (<=1kb)	2	12936968	12938834	1867	AT2G30360	AT2G30360.1	0	SIP4
AT1G79580	SMB_col	NAC	SMB	3	9289353	9289553	Promoter (<=1kb)	3	9287233	9289338	2106	AT3G25570	AT3G25570.1	-15	SAMDC3
AT1G79580	SMB_col	NAC	SMB	1	6884616	6884816	Promoter (1-2kb)	1	6886669	6891404	4736	AT1G19850	AT1G19850.1	-1853	MP
AT1G79580	SMB_col	NAC	SMB	1	24970622	24970822	Promoter (<=1kb)	1	24970523	24973320	2798	AT1G66930	AT1G66930.3	99	LRK10L2
AT1G79580	SMB_col	NAC	SMB	5	2966255	2966455	Promoter (<=1kb)	5	2967170	2969491	2322	AT5G09560	AT5G09560.1	-715	AT5G09560
AT1G79580	SMB_col	NAC	SMB	5	25212537	25212737	Promoter (<=1kb)	5	25213386	25214137	752	AT5G62780	AT5G62780.1	-649	AT5G62780
AT1G79580	SMB_col	NAC	SMB	3	6775894	6776094	Promoter (<=1kb)	3	6774970	6775848	879	AT3G19530	AT3G19530.1	-46	AT3G19530
AT1G79580	SMB_col	NAC	SMB	3	8278131	8278331	Promoter (<=1kb)	3	8279271	8280912	1642	AT3G23190	AT3G23190.1	-940	AT3G23190
AT1G79580	SMB_col	NAC	SMB	1	167964	168164	Promoter (<=1kb)	1	166589	168088	1500	AT1G01453	AT1G01453.1	0	AT1G01453
AT1G79580	SMB_col	NAC	SMB	1	27335293	27335493	Promoter (<=1kb)	1	27335531	27337123	1593	AT1G72590	AT1G72590.1	-38	PPRD1
AT1G79580	SMB_col	NAC	SMB	4	7646036	7646236	Promoter (1-2kb)	4	7647237	7649915	2679	AT4G13130	AT4G13130.1	-1001	AT4G13130
AT1G79580	SMB_col	NAC	SMB	2	986517	986717	Promoter (<=1kb)	2	981983	986662	4680	AT2G03250	AT2G03250.1	0	AT2G03250
AT1G79580	SMB_col	NAC	SMB	2	9118700	9118900	Promoter (<=1kb)	2	9114154	9118687	4534	AT2G21300	AT2G21300.2	-13	AT2G21300
AT1G79580	SMB_col	NAC	SMB	5	2233360	2233560	Promoter (<=1kb)	5	2227439	2233587	6149	AT5G07180	AT5G07180.1	27	ERL2
AT1G79580	SMB_col	NAC	SMB	5	5018283	5018483	Promoter (<=1kb)	5	5014212	5018347	4136	AT5G15450	AT5G15450.1	0	CLPB3
AT1G79580	SMB_col	NAC	SMB	5	9117669	9117869	Promoter (<=1kb)	5	9117290	9117817	528	AT5G26100	AT5G26100.1	0	AT5G26100
AT1G79580	SMB_col	NAC	SMB	1	9140302	9140502	Promoter (<=1kb)	1	9138604	9140439	1836	AT1G26410	AT1G26410.1	0	ATBBE6
AT1G79580	SMB_col	NAC	SMB	2	12638194	12638394	Promoter (<=1kb)	2	12638156	12638228	73	AT2G29520	AT2G29520.1	0	AT2G29520
AT1G79580	SMB_col	NAC	SMB	1	26362066	26362266	Promoter (<=1kb)	1	26360235	26362010	1776	AT1G69990	AT1G69990.1	-56	BIR4
AT1G79580	SMB_col	NAC	SMB	2	14727664	14727864	Promoter (<=1kb)	2	14727596	14727803	208	AT2G08695	AT2G08695.1	0	NA
AT1G79580	SMB_col	NAC	SMB	5	1787582	1787782	Promoter (<=1kb)	5	1788651	1788722	72	AT5G05945	AT5G05945.1	-869	AT5G05945
AT1G79580	SMB_col	NAC	SMB	3	9686530	9686730	Promoter (<=1kb)	3	9686013	9686274	262	AT3G05015	AT3G05015.1	-256	NA
AT1G79580	SMB_col	NAC	SMB	1	28582076	28582276	Promoter (<=1kb)	1	28577842	28581315	3474	AT1G76160	AT1G76160.1	-761	SKS5
AT1G79580	SMB_col	NAC	SMB	4	2543187	2543387	Promoter (<=1kb)	4	2543422	2544249	828	AT4G04972	AT4G04972.1	-35	AT4G04972
AT1G79580	SMB_col	NAC	SMB	2	16745008	16745208	Promoter (<=1kb)	2	16745628	16747424	1797	AT2G40100	AT2G40100.1	-420	LHCB4.3
AT1G79580	SMB_col	NAC	SMB	2	14677258	14677458	Promoter (<=1kb)	2	14673840	14677398	3559	AT2G34790	AT2G34790.1	0	MEE23
AT1G79580	SMB_col	NAC	SMB	5	13904379	13904579	Promoter (1-2kb)	5	13900695	13903218	2524	AT5G35735	AT5G35735.1	-1161	AT5G35735
AT1G79580	SMB_col	NAC	SMB	5	18950458	18950658	Promoter (<=1kb)	5	18950843	18953127	2285	AT5G46700	AT5G46700.1	-185	TRN2
AT1G79580	SMB_col	NAC	SMB	5	5565689	5565889	Promoter (1-2kb)	5	5567000	5568128	1129	AT5G16920	AT5G16920.1	-1111	AT5G16920
AT1G79580	SMB_col	NAC	SMB	3	518044	518244	Promoter (<=1kb)	3	519211	521792	2582	AT3G02500	AT3G02500.1	-967	AT3G02500
AT1G79580	SMB_col	NAC	SMB	3	20556995	20557195	Promoter (<=1kb)	3	20557644	20560235	2592	AT3G55450	AT3G55450.1	-449	PBL1
AT1G79580	SMB_col	NAC	SMB	3	10709467	10709667	Promoter (<=1kb)	3	10710405	10712028	1624	AT3G28570	AT3G28570.2	-738	AT3G28570
AT1G79580	SMB_col	NAC	SMB	1	5535115	5535315	Promoter (<=1kb)	1	5535766	5538501	2736	AT1G16160	AT1G16160.1	-451	WAKL5
AT1G79580	SMB_col	NAC	SMB	1	18561688	18561888	Promoter (<=1kb)	1	18561728	18566257	4530	AT1G50120	AT1G50120.1	0	LOT
AT1G79580	SMB_col	NAC	SMB	4	9654012	9654212	Promoter (<=1kb)	4	9652415	9654309	1895	AT4G17210	AT4G17210.1	97	AT4G17210
AT1G79580	SMB_col	NAC	SMB	4	785985	786185	Promoter (<=1kb)	4	780646	785340	4695	AT4G01820	AT4G01820.1	-645	ABCB3
AT1G79580	SMB_col	NAC	SMB	2	9965553	9965753	Promoter (<=1kb)	2	9963809	9965414	1606	AT2G23400	AT2G23400.2	-139	CPT2
AT1G79580	SMB_col	NAC	SMB	5	13113054	13113254	Promoter (1-2kb)	5	13107626	13111656	4031	AT5G34850	AT5G34850.1	-1398	PAP26
AT1G79580	SMB_col	NAC	SMB	5	16076226	16076426	Promoter (<=1kb)	5	16073534	16076221	2688	AT5G40210	AT5G40210.1	-5	UMAMIT42
AT1G79580	SMB_col	NAC	SMB	5	2931901	2932101	Promoter (<=1kb)	5	2931963	2933423	1461	AT5G09430	AT5G09430.1	0	AT5G09430
AT1G79580	SMB_col	NAC	SMB	3	16465067	16465267	Promoter (<=1kb)	3	16466144	16468989	2846	AT3G45010	AT3G45010.1	-877	SCPL48
AT1G79580	SMB_col	NAC	SMB	3	6332294	6332494	Promoter (<=1kb)	3	6331033	6332259	1227	AT3G18450	AT3G18450.1	-35	AT3G18450
AT1G79580	SMB_col	NAC	SMB	5	23400725	23400925	Promoter (<=1kb)	5	23400715	23401267	553	AT5G57760	AT5G57760.1	10	AT5G57760
AT1G79580	SMB_col	NAC	SMB	5	25499819	25500019	Promoter (<=1kb)	5	25499933	25502798	2866	AT5G63710	AT5G63710.4	0	AT5G63710
AT1G79580	SMB_col	NAC	SMB	3	19178191	19178391	Promoter (<=1kb)	3	19176328	19178161	1834	AT3G51690	AT3G51690.1	-30	AT3G51690
AT1G79580	SMB_col	NAC	SMB	3	8799686	8799886	Promoter (<=1kb)	3	8798934	8799482	549	AT3G24280	AT3G24280.1	-204	SMAP2
AT1G79580	SMB_col	NAC	SMB	3	21591227	21591427	Promoter (<=1kb)	3	21589071	21590401	1331	AT3G58340	AT3G58340.2	-826	AT3G58340
AT1G79580	SMB_col	NAC	SMB	1	25679069	25679269	Promoter (<=1kb)	1	25676361	25678468	2108	AT1G68470	AT1G68470.1	-601	AT1G68470
AT1G79580	SMB_col	NAC	SMB	4	13462611	13462811	Promoter (<=1kb)	4	13463097	13467601	4505	AT4G26700	AT4G26700.4	-286	FIM1
AT1G79580	SMB_col	NAC	SMB	4	15601759	15601959	Promoter (<=1kb)	4	15602721	15605400	2680	AT4G32320	AT4G32320.1	-762	APX6
AT1G79580	SMB_col	NAC	SMB	2	17919878	17920078	Promoter (<=1kb)	2	17920647	17921844	1198	AT2G43100	AT2G43100.1	-569	IPMI2
AT1G79580	SMB_col	NAC	SMB	1	8511921	8512121	Promoter (<=1kb)	1	8510401	8510967	567	AT1G24062	AT1G24062.1	-954	AT1G24062
AT1G79580	SMB_col	NAC	SMB	1	22007713	22007913	Promoter (<=1kb)	1	22007825	22008111	287	AT1G08263	AT1G08263.1	0	NA
AT1G79580	SMB_col	NAC	SMB	1	25253418	25253618	Promoter (<=1kb)	1	25251193	25253677	2485	AT1G67410	AT1G67410.2	59	AT1G67410
AT1G79580	SMB_col	NAC	SMB	1	22227943	22228143	Promoter (<=1kb)	1	22226885	22227928	1044	AT1G60280	AT1G60280.1	-15	NAC023
AT1G79580	SMB_col	NAC	SMB	3	19629047	19629247	Promoter (<=1kb)	3	19626748	19629204	2457	AT3G52930	AT3G52930.1	0	FBA8
AT1G79580	SMB_col	NAC	SMB	3	8381646	8381846	Promoter (<=1kb)	3	8382672	8386181	3510	AT3G23410	AT3G23410.1	-826	FAO3
AT1G79580	SMB_col	NAC	SMB	1	65017	65217	Promoter (1-2kb)	1	61905	63811	1907	AT1G01130	AT1G01130.1	-1206	AT1G01130
AT1G79580	SMB_col	NAC	SMB	1	28354667	28354867	Promoter (1-2kb)	1	28351522	28353549	2028	AT1G75520	AT1G75520.1	-1118	SRS5
AT1G79580	SMB_col	NAC	SMB	2	12248279	12248479	Promoter (1-2kb)	2	12249649	12251703	2055	AT2G28590	AT2G28590.2	-1170	PBL6
AT1G79580	SMB_col	NAC	SMB	5	5548837	5549037	Promoter (<=1kb)	5	5548914	5551464	2551	AT5G16880	AT5G16880.1	0	AT5G16880
AT1G79580	SMB_col	NAC	SMB	5	793653	793853	Promoter (<=1kb)	5	793974	796218	2245	AT5G03290	AT5G03290.1	-121	IDH-V
AT1G79580	SMB_col	NAC	SMB	3	20016064	20016264	Promoter (<=1kb)	3	20013758	20015653	1896	AT3G54040	AT3G54040.2	-411	AT3G54040
AT1G79580	SMB_col	NAC	SMB	3	20802847	20803047	Promoter (1-2kb)	3	20798001	20801428	3428	AT3G56050	AT3G56050.2	-1419	AT3G56050
AT1G79580	SMB_col	NAC	SMB	3	3639012	3639212	Promoter (<=1kb)	3	3639412	3645812	6401	AT3G11560	AT3G11560.2	-200	AT3G11560
AT1G79580	SMB_col	NAC	SMB	1	4218572	4218772	Promoter (1-2kb)	1	4214258	4217412	3155	AT1G12380	AT1G12380.1	-1160	AT1G12380
AT1G79580	SMB_col	NAC	SMB	1	7259518	7259718	Promoter (<=1kb)	1	7253998	7258952	4955	AT1G20860	AT1G20860.2	-566	PHT1;8
AT1G79580	SMB_col	NAC	SMB	1	22354786	22354986	Promoter (<=1kb)	1	22351804	22354517	2714	AT1G60700	AT1G60700.2	-269	AT1G60700
AT1G79580	SMB_col	NAC	SMB	1	6061152	6061352	Promoter (<=1kb)	1	6061895	6063362	1468	AT1G17620	AT1G17620.1	-543	AT1G17620
AT1G79580	SMB_col	NAC	SMB	1	10648909	10649109	Promoter (1-2kb)	1	10646842	10647650	809	AT1G30250	AT1G30250.1	-1259	AT1G30250
AT1G79580	SMB_col	NAC	SMB	1	23431663	23431863	Promoter (<=1kb)	1	23431730	23433178	1449	AT1G63190	AT1G63190.1	0	AT1G63190
AT1G79580	SMB_col	NAC	SMB	1	28309325	28309525	Promoter (<=1kb)	1	28307893	28309610	1718	AT1G75430	AT1G75430.1	85	BLH11
AT1G79580	SMB_col	NAC	SMB	4	16575236	16575436	Promoter (1-2kb)	4	16569368	16573955	4588	AT4G34730	AT4G34730.1	-1281	RBF1
AT1G79580	SMB_col	NAC	SMB	4	16841025	16841225	Promoter (<=1kb)	4	16842174	16844359	2186	AT4G35460	AT4G35460.1	-949	NTRB
AT1G79580	SMB_col	NAC	SMB	2	19020224	19020424	Promoter (<=1kb)	2	19018264	19019364	1101	AT2G46330	AT2G46330.1	-860	AGP16
AT1G79580	SMB_col	NAC	SMB	5	17882641	17882841	Promoter (1-2kb)	5	17878672	17881495	2824	AT5G44380	AT5G44380.2	-1146	ATBBE28
AT1G79580	SMB_col	NAC	SMB	3	1065206	1065406	Promoter (1-2kb)	3	1061300	1063234	1935	AT3G04070	AT3G04070.1	-1972	NAC047
AT1G79580	SMB_col	NAC	SMB	3	18823925	18824125	Promoter (1-2kb)	3	18826040	18826111	72	AT3G50665	AT3G50665.1	-1915	AT3G50665
AT1G79580	SMB_col	NAC	SMB	3	18291037	18291237	Promoter (<=1kb)	3	18291339	18292227	889	AT3G49330	AT3G49330.2	-102	AT3G49330
AT1G79580	SMB_col	NAC	SMB	3	1772843	1773043	Promoter (<=1kb)	3	1771503	1772672	1170	AT3G05935	AT3G05935.4	-171	AT3G05935
AT1G79580	SMB_col	NAC	SMB	1	10758667	10758867	Promoter (<=1kb)	1	10758743	10762429	3687	AT1G30440	AT1G30440.1	0	AT1G30440
AT1G79580	SMB_col	NAC	SMB	2	15069731	15069931	Promoter (<=1kb)	2	15066614	15069359	2746	AT2G35890	AT2G35890.2	-372	CPK25
AT1G79580	SMB_col	NAC	SMB	5	917339	917539	Promoter (1-2kb)	5	918689	921937	3249	AT5G03620	AT5G03620.1	-1150	AT5G03620
AT1G79580	SMB_col	NAC	SMB	5	26393705	26393905	Promoter (<=1kb)	5	26394823	26396513	1691	AT5G65990	AT5G65990.1	-918	ATAVT3
AT1G79580	SMB_col	NAC	SMB	3	930697	930897	Promoter (<=1kb)	3	925556	930002	4447	AT3G03720	AT3G03720.1	-695	CAT4
AT1G79580	SMB_col	NAC	SMB	1	26635703	26635903	Promoter (<=1kb)	1	26636110	26637876	1767	AT1G70640	AT1G70640.1	-207	AT1G70640
